season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,full_name,runs,balls_faced,minutes,fours,sixes,strike_rate,captain,not_out,running_score,running_over,short_text
2023,1343970,PC v PR,PC,PR,"SuperSport Park, Centurion",Centurion,South Africa,PC,1,PD Salt,Phil Salt,39,21,24,3,3,185.71,False,False,"{'wickets': 1, 'runs': 69}",5.2,c Buttler b Ngidi
2023,1343970,PC v PR,PC,PR,"SuperSport Park, Centurion",Centurion,South Africa,PC,1,BKG Mendis,Kusal Mendis,80,41,80,8,4,195.12,False,False,"{'wickets': 4, 'runs': 183}",16.4,c Miller b Ngidi
2023,1343970,PC v PR,PC,PR,"SuperSport Park, Centurion",Centurion,South Africa,PC,1,TB de Bruyn,Theunis de Bruyn,12,14,20,0,0,85.71,True,False,"{'wickets': 2, 'runs': 93}",9.1,c Morgan b Phehlukwayo
2023,1343970,PC v PR,PC,PR,"SuperSport Park, Centurion",Centurion,South Africa,PC,1,RR Rossouw,Rilee Rossouw,13,13,16,1,0,100.0,False,False,"{'wickets': 3, 'runs': 126}",12.1, b Codi Yusuf
2023,1343970,PC v PR,PC,PR,"SuperSport Park, Centurion",Centurion,South Africa,PC,1,CA Ingram,Colin Ingram,41,21,38,4,2,195.23,False,False,"{'wickets': 5, 'runs': 226}",19.6,run out (Codi Yusuf/Buttler)
2023,1343970,PC v PR,PC,PR,"SuperSport Park, Centurion",Centurion,South Africa,PC,1,JDS Neesham,James Neesham,22,11,16,2,1,200.0,False,True,{},,not out
2023,1343970,PC v PR,PC,PR,"SuperSport Park, Centurion",Centurion,South Africa,PR,2,JJ Roy,Jason Roy,10,10,-,0,1,100.0,False,False,"{'wickets': 2, 'runs': 30}",3.3,lbw b Nortje
2023,1343970,PC v PR,PC,PR,"SuperSport Park, Centurion",Centurion,South Africa,PR,2,PR Stirling,Paul Stirling,19,10,-,3,1,190.0,False,False,"{'wickets': 1, 'runs': 30}",2.5,c Muthusamy b Bosch
2023,1343970,PC v PR,PC,PR,"SuperSport Park, Centurion",Centurion,South Africa,PR,2,JC Buttler,Jos Buttler,70,45,-,4,5,155.55,False,False,"{'wickets': 8, 'runs': 153}",18.4,c Rossouw b Neesham
2023,1343970,PC v PR,PC,PR,"SuperSport Park, Centurion",Centurion,South Africa,PR,2,M Van Buuren,Mitchell Van Buuren,5,6,-,0,0,83.33,False,False,"{'wickets': 3, 'runs': 38}",5.2,c Neesham b Pretorius
2023,1343970,PC v PR,PC,PR,"SuperSport Park, Centurion",Centurion,South Africa,PR,2,EJG Morgan,Eoin Morgan,24,12,-,3,1,200.0,False,False,"{'wickets': 4, 'runs': 67}",8.2,c Neesham b Rashid
2023,1343970,PC v PR,PC,PR,"SuperSport Park, Centurion",Centurion,South Africa,PR,2,DA Miller,David Miller,11,17,-,1,0,64.7,True,False,"{'wickets': 5, 'runs': 101}",13.4,c de Bruyn b Pretorius
2023,1343970,PC v PR,PC,PR,"SuperSport Park, Centurion",Centurion,South Africa,PR,2,AL Phehlukwayo,Andile Phehlukwayo,3,5,-,0,0,60.0,False,False,"{'wickets': 6, 'runs': 115}",15.3,c Ingram b Neesham
2023,1343970,PC v PR,PC,PR,"SuperSport Park, Centurion",Centurion,South Africa,PR,2,E Jones,Evan Jones,0,2,-,0,0,0.0,False,False,"{'wickets': 7, 'runs': 115}",15.5,c Rashid b Neesham
2023,1343970,PC v PR,PC,PR,"SuperSport Park, Centurion",Centurion,South Africa,PR,2,BC Fortuin,Bjorn Fortuin,8,8,-,1,0,100.0,False,False,"{'wickets': 9, 'runs': 163}",19.3, b Rashid
2023,1343970,PC v PR,PC,PR,"SuperSport Park, Centurion",Centurion,South Africa,PR,2,Codi Yusuf,Codi Yusuf,2,2,-,0,0,100.0,False,True,{},,not out
2023,1343970,PC v PR,PC,PR,"SuperSport Park, Centurion",Centurion,South Africa,PR,2,L Ngidi,Lungi Ngidi,2,3,-,0,0,66.66,False,True,{},,not out
2023,1343969,JSK v MICT,JSK,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,F du Plessis,Faf du Plessis,0,1,3,0,0,0.0,True,False,"{'wickets': 1, 'runs': 0}",0.1,c Rashid Khan b Linde
2023,1343969,JSK v MICT,JSK,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,RR Hendricks,Reeza Hendricks,0,6,12,0,0,0.0,False,False,"{'wickets': 2, 'runs': 12}",1.6,c David b Curran
2023,1343969,JSK v MICT,JSK,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,JL du Plooy,Leus du Plooy,81,48,93,11,1,168.75,False,True,{},,not out
2023,1343969,JSK v MICT,JSK,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,BS Makhanya,Sibonelo Makhanya,4,3,9,1,0,133.33,False,False,"{'wickets': 3, 'runs': 34}",3.3,c Rabada b Curran
2023,1343969,JSK v MICT,JSK,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,MS Wade,Matthew Wade,40,18,21,8,1,222.22,False,False,"{'wickets': 4, 'runs': 80}",7.3, b Archer
2023,1343969,JSK v MICT,JSK,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,D Ferreira,Donovan Ferreira,19,18,23,0,2,105.55,False,False,"{'wickets': 5, 'runs': 113}",12.4,c Roelofsen b Brevis
2023,1343969,JSK v MICT,JSK,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,KI Simmonds,Kyle Simmonds,13,15,21,0,1,86.66,False,False,"{'wickets': 6, 'runs': 156}",17.2, b Archer
2023,1343969,JSK v MICT,JSK,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,R Shepherd,Romario Shepherd,15,11,12,0,2,136.36,False,True,{},,not out
2023,1343969,JSK v MICT,JSK,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,MICT,2,HE van der Dussen,Rassie van der Dussen,20,15,37,2,0,133.33,False,False,"{'wickets': 2, 'runs': 48}",7.3,c Ferreira b Simmonds
2023,1343969,JSK v MICT,JSK,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,MICT,2,WB Marshall,Wesley Marshall,4,8,13,0,0,50.0,False,False,"{'wickets': 1, 'runs': 15}",2.4,lbw b Theekshana
2023,1343969,JSK v MICT,JSK,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,MICT,2,G Roelofsen,Grant Roelofsen,21,24,27,0,1,87.5,False,False,"{'wickets': 3, 'runs': 49}",7.5, b Simmonds
2023,1343969,JSK v MICT,JSK,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,MICT,2,D Brevis,Dewald Brevis,27,26,53,0,2,103.84,False,False,"{'wickets': 10, 'runs': 113}",17.5, b Coetzee
2023,1343969,JSK v MICT,JSK,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,MICT,2,GF Linde,George Linde,4,7,11,1,0,57.14,False,False,"{'wickets': 4, 'runs': 55}",9.4, b Coetzee
2023,1343969,JSK v MICT,JSK,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,MICT,2,TH David,Tim David,17,8,10,1,2,212.5,False,False,"{'wickets': 5, 'runs': 82}",11.4,c Hendricks b Simmonds
2023,1343969,JSK v MICT,JSK,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,MICT,2,D Potgieter,Delano Potgieter,2,4,6,0,0,50.0,False,False,"{'wickets': 6, 'runs': 85}",12.4,c du Plessis b Theekshana
2023,1343969,JSK v MICT,JSK,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,MICT,2,SM Curran,Sam Curran,2,5,5,0,0,40.0,False,False,"{'wickets': 7, 'runs': 90}",13.6,c Coetzee b Ferreira
2023,1343969,JSK v MICT,JSK,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,MICT,2,Rashid Khan,Rashid Khan,4,5,11,0,0,80.0,True,False,"{'wickets': 8, 'runs': 104}",15.5,c sub (JN Malan) b Coetzee
2023,1343969,JSK v MICT,JSK,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,MICT,2,JC Archer,Jofra Archer,2,3,5,0,0,66.66,False,False,"{'wickets': 9, 'runs': 107}",16.3,c Wade b Williams
2023,1343969,JSK v MICT,JSK,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,MICT,2,K Rabada,Kagiso Rabada,0,3,5,0,0,0.0,False,True,{},,not out
2023,1343968,PC v DSG,DSG,PC,"SuperSport Park, Centurion",Centurion,South Africa,DSG,1,Q de Kock,Quinton de Kock,43,20,44,5,3,215.0,True,False,"{'wickets': 1, 'runs': 76}",6.1,c &amp; b Neesham
2023,1343968,PC v DSG,DSG,PC,"SuperSport Park, Centurion",Centurion,South Africa,DSG,1,BR McDermott,Ben McDermott,41,24,30,5,3,170.83,False,False,"{'wickets': 2, 'runs': 116}",9.3,c Neesham b Pretorius
2023,1343968,PC v DSG,DSG,PC,"SuperSport Park, Centurion",Centurion,South Africa,DSG,1,H Klaasen,Heinrich Klaasen,104,44,67,10,6,236.36,False,True,{},,not out
2023,1343968,PC v DSG,DSG,PC,"SuperSport Park, Centurion",Centurion,South Africa,DSG,1,DJ Willey,David Willey,1,2,3,0,0,50.0,False,False,"{'wickets': 3, 'runs': 118}",9.6,c Salt b Pretorius
2023,1343968,PC v DSG,DSG,PC,"SuperSport Park, Centurion",Centurion,South Africa,DSG,1,PWA Mulder,Wiaan Mulder,9,9,18,1,0,100.0,False,False,"{'wickets': 4, 'runs': 170}",13.6,c Neesham b Little
2023,1343968,PC v DSG,DSG,PC,"SuperSport Park, Centurion",Centurion,South Africa,DSG,1,MP Breetzke,Matthew Breetzke,46,21,30,5,3,219.04,False,True,{},,not out
2023,1343968,PC v DSG,DSG,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,PD Salt,Phil Salt,1,3,7,0,0,33.33,False,False,"{'wickets': 1, 'runs': 7}",1.1,c Paul b Topley
2023,1343968,PC v DSG,DSG,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,BKG Mendis,Kusal Mendis,10,9,14,1,1,111.11,False,False,"{'wickets': 2, 'runs': 19}",2.6,c &amp; b Dala
2023,1343968,PC v DSG,DSG,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,TB de Bruyn,Theunis de Bruyn,16,13,18,1,1,123.07,True,False,"{'wickets': 3, 'runs': 34}",4.5,c Willey b Pretorius
2023,1343968,PC v DSG,DSG,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,RR Rossouw,Rilee Rossouw,18,12,20,3,1,150.0,False,False,"{'wickets': 4, 'runs': 51}",6.6, b Dala
2023,1343968,PC v DSG,DSG,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,CA Ingram,Colin Ingram,4,11,16,0,0,36.36,False,False,"{'wickets': 5, 'runs': 60}",8.2,c &amp; b Dala
2023,1343968,PC v DSG,DSG,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,JDS Neesham,James Neesham,8,4,14,0,1,200.0,False,False,"{'wickets': 6, 'runs': 64}",9.2,c de Kock b Pretorius
2023,1343968,PC v DSG,DSG,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,S Muthusamy,Senuran Muthusamy,9,8,15,1,0,112.5,False,False,"{'wickets': 8, 'runs': 73}",10.4,c Dala b Mulder
2023,1343968,PC v DSG,DSG,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,M Pretorius,Migael Pretorius,2,3,8,0,0,66.66,False,False,"{'wickets': 7, 'runs': 72}",10.2,run out (Dala/Klaasen)
2023,1343968,PC v DSG,DSG,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,E Bosch,Eathan Bosch,23,13,14,1,2,176.92,False,False,"{'wickets': 9, 'runs': 98}",12.5,c Klaasen b Mulder
2023,1343968,PC v DSG,DSG,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,DM Dupavillon,Daryn Dupavillon,5,6,17,1,0,83.33,False,False,"{'wickets': 10, 'runs': 103}",13.5,c Willey b Paul
2023,1343968,PC v DSG,DSG,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,JB Little,Josh Little,0,1,5,0,0,0.0,False,True,{},,not out
2023,1343967,JSK v SEC,JSK,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,F du Plessis,Faf du Plessis,92,61,90,7,4,150.81,True,False,"{'wickets': 6, 'runs': 152}",18.6,c Stubbs b Magala
2023,1343967,JSK v SEC,JSK,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,RR Hendricks,Reeza Hendricks,40,36,59,5,0,111.11,False,False,"{'wickets': 1, 'runs': 119}",14.2,c Hermann b Carse
2023,1343967,JSK v SEC,JSK,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,MS Wade,Matthew Wade,7,5,7,1,0,140.0,False,False,"{'wickets': 2, 'runs': 128}",15.2, b Markram
2023,1343967,JSK v SEC,JSK,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,D Ferreira,Donovan Ferreira,2,2,5,0,0,100.0,False,False,"{'wickets': 3, 'runs': 130}",15.4,st Rossington b Markram
2023,1343967,JSK v SEC,JSK,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,JL du Plooy,Leus du Plooy,5,6,12,0,0,83.33,False,False,"{'wickets': 4, 'runs': 140}",17.2,c Markram b Jansen
2023,1343967,JSK v SEC,JSK,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,R Shepherd,Romario Shepherd,2,3,8,0,0,66.66,False,False,"{'wickets': 5, 'runs': 151}",18.4,c van der Merwe b Magala
2023,1343967,JSK v SEC,JSK,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,BS Makhanya,Sibonelo Makhanya,6,3,7,1,0,200.0,False,True,{},,not out
2023,1343967,JSK v SEC,JSK,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,G Coetzee,Gerald Coetzee,3,4,4,0,0,75.0,False,True,{},,not out
2023,1343967,JSK v SEC,JSK,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,SEC,2,AM Rossington,Adam Rossington,1,3,7,0,0,33.33,False,False,"{'wickets': 1, 'runs': 11}",1.3, b Theekshana
2023,1343967,JSK v SEC,JSK,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,SEC,2,T Bavuma,Temba Bavuma,50,34,58,5,2,147.05,False,False,"{'wickets': 4, 'runs': 82}",12.3, b Simmonds
2023,1343967,JSK v SEC,JSK,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,SEC,2,J Hermann,Jordan Hermann,5,11,14,0,0,45.45,False,False,"{'wickets': 2, 'runs': 23}",4.1,c Ferreira b Coetzee
2023,1343967,JSK v SEC,JSK,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,SEC,2,JT Smuts,JJ Smuts,0,5,5,0,0,0.0,False,False,"{'wickets': 3, 'runs': 23}",4.6,c Burger b Coetzee
2023,1343967,JSK v SEC,JSK,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,SEC,2,AK Markram,Aiden Markram,34,30,48,2,1,113.33,True,False,"{'wickets': 7, 'runs': 98}",15.1,c Makhanya b Shepherd
2023,1343967,JSK v SEC,JSK,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,SEC,2,T Stubbs,Tristan Stubbs,5,7,10,0,0,71.42,False,False,"{'wickets': 5, 'runs': 98}",14.5, b Simmonds
2023,1343967,JSK v SEC,JSK,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,SEC,2,M Jansen,Marco Jansen,0,1,3,0,0,0.0,False,False,"{'wickets': 6, 'runs': 98}",14.6,lbw b Simmonds
2023,1343967,JSK v SEC,JSK,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,SEC,2,JK Fuller,James Fuller,2,2,11,0,0,100.0,False,False,"{'wickets': 8, 'runs': 113}",16.4, b Theekshana
2023,1343967,JSK v SEC,JSK,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,SEC,2,BA Carse,Brydon Carse,11,12,23,0,1,91.66,False,False,"{'wickets': 9, 'runs': 133}",19.2,c Wade b Shepherd
2023,1343967,JSK v SEC,JSK,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,SEC,2,RE van der Merwe,Roelof van der Merwe,16,13,18,1,0,123.07,False,True,{},,not out
2023,1343967,JSK v SEC,JSK,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,SEC,2,SSB Magala,Sisanda Magala,1,2,3,0,0,50.0,False,True,{},,not out
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,MICT,1,HE van der Dussen,Rassie van der Dussen,51,29,60,4,4,175.86,False,False,"{'wickets': 4, 'runs': 107}",11.4, b Bosch
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,MICT,1,WB Marshall,Wesley Marshall,16,13,15,3,0,123.07,False,False,"{'wickets': 1, 'runs': 22}",3.1,c Dadswell b Parnell
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,MICT,1,G Roelofsen,Grant Roelofsen,8,9,13,1,0,88.88,False,False,"{'wickets': 2, 'runs': 44}",5.5, b Little
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,MICT,1,D Brevis,Dewald Brevis,14,11,16,0,2,127.27,False,False,"{'wickets': 3, 'runs': 74}",8.2,c Salt b Nortje
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,MICT,1,GF Linde,George Linde,14,18,29,0,1,77.77,False,False,"{'wickets': 6, 'runs': 117}",13.6,c Salt b Neesham
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,MICT,1,TH David,Tim David,2,4,7,0,0,50.0,False,False,"{'wickets': 5, 'runs': 112}",12.6, b Nortje
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,MICT,1,D Jansen,Duan Jansen,8,5,18,1,0,160.0,False,False,"{'wickets': 7, 'runs': 128}",15.4,run out (Bosch/Muthusamy)
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,MICT,1,SM Curran,Sam Curran,5,8,15,0,0,62.5,False,False,"{'wickets': 8, 'runs': 129}",16.1,c Salt b Neesham
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,MICT,1,OF Smith,Odean Smith,7,10,13,1,0,70.0,False,False,"{'wickets': 9, 'runs': 143}",18.1,c Dadswell b Bosch
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,MICT,1,Rashid Khan,Rashid Khan,14,9,21,1,1,155.55,True,True,{},,not out
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,MICT,1,K Rabada,Kagiso Rabada,6,3,11,1,0,200.0,False,False,"{'wickets': 10, 'runs': 159}",19.4,run out (Little/Salt)
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,PD Salt,Phil Salt,9,9,24,1,0,100.0,False,False,"{'wickets': 1, 'runs': 50}",5.1,c Rabada b Curran
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,BKG Mendis,Kusal Mendis,39,25,28,7,1,156.0,False,False,"{'wickets': 2, 'runs': 51}",5.5, b Curran
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,TB de Bruyn,Theunis de Bruyn,1,2,9,0,0,50.0,False,False,"{'wickets': 3, 'runs': 53}",6.1,c Marshall b Rashid Khan
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,RR Rossouw,Rilee Rossouw,40,19,35,2,4,210.52,False,False,"{'wickets': 4, 'runs': 114}",12.5,c Rashid Khan b Rabada
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,S Dadswell,Shane Dadswell,16,24,36,1,0,66.66,False,False,"{'wickets': 5, 'runs': 114}",13.2,c Rashid Khan b Smith
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,JDS Neesham,James Neesham,0,2,9,0,0,0.0,False,False,"{'wickets': 6, 'runs': 115}",13.6,c Roelofsen b Smith
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,S Muthusamy,Senuran Muthusamy,25,23,40,2,2,108.69,False,False,"{'wickets': 9, 'runs': 158}",19.3,c Brevis b Curran
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,E Bosch,Eathan Bosch,3,6,18,0,0,50.0,False,False,"{'wickets': 7, 'runs': 138}",17.1,c Roelofsen b Jansen
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,A Nortje,Anrich Nortje,10,5,5,2,0,200.0,False,False,"{'wickets': 8, 'runs': 148}",17.6,c Brevis b Jansen
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,WD Parnell,Wayne Parnell,2,3,21,0,0,66.66,True,True,{},,not out
2023,1343966,PC v MICT,MICT,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,JB Little,Josh Little,2,3,8,0,0,66.66,False,True,{},,not out
2023,1343965,DSG v SEC,SEC,DSG,"Kingsmead, Durban",Durban,South Africa,SEC,2,AM Rossington,Adam Rossington,35,18,31,5,2,194.44,False,True,{},,not out
2023,1343965,DSG v SEC,SEC,DSG,"Kingsmead, Durban",Durban,South Africa,SEC,2,T Bavuma,Temba Bavuma,0,1,9,0,0,0.0,False,False,"{'wickets': 1, 'runs': 22}",1.5,c Klaasen b Topley
2023,1343965,DSG v SEC,SEC,DSG,"Kingsmead, Durban",Durban,South Africa,SEC,2,J Hermann,Jordan Hermann,0,1,2,0,0,0.0,False,False,"{'wickets': 2, 'runs': 22}",1.6,c McDermott b Topley
2023,1343965,DSG v SEC,SEC,DSG,"Kingsmead, Durban",Durban,South Africa,SEC,2,AK Markram,Aiden Markram,6,9,15,1,0,66.66,True,False,"{'wickets': 3, 'runs': 41}",4.5,c Harmer b Mulder
2023,1343965,DSG v SEC,SEC,DSG,"Kingsmead, Durban",Durban,South Africa,SEC,2,JT Smuts,JJ Smuts,9,4,6,2,0,225.0,False,True,{},,not out
2023,1343964,JSK v PR,PR,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,PR,2,JJ Roy,Jason Roy,61,42,68,8,3,145.23,False,False,"{'wickets': 4, 'runs': 130}",14.5,c Ferreira b Shepherd
2023,1343964,JSK v PR,PR,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,PR,2,JC Buttler,Jos Buttler,23,11,17,0,3,209.09,False,False,"{'wickets': 1, 'runs': 53}",3.3, b Coetzee
2023,1343964,JSK v PR,PR,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,PR,2,WJ Lubbe,Wihan Lubbe,12,18,20,2,0,66.66,False,False,"{'wickets': 2, 'runs': 77}",7.3,c du Plooy b Ferreira
2023,1343964,JSK v PR,PR,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,PR,2,DJ Vilas,Dane Vilas,17,12,22,2,0,141.66,False,False,"{'wickets': 3, 'runs': 112}",12.2, b Burger
2023,1343964,JSK v PR,PR,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,PR,2,DA Miller,David Miller,5,6,13,0,0,83.33,True,True,{},,not out
2023,1343964,JSK v PR,PR,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,PR,2,E Jones,Evan Jones,1,1,1,0,0,100.0,False,True,{},,not out
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,MICT,1,D Brevis,Dewald Brevis,13,10,22,1,1,130.0,False,False,"{'wickets': 2, 'runs': 32}",4.3,c Mulder b Pretorius
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,MICT,1,G Roelofsen,Grant Roelofsen,10,13,16,1,0,76.92,False,False,"{'wickets': 1, 'runs': 23}",3.1,c Paul b Mulder
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,MICT,1,HE van der Dussen,Rassie van der Dussen,43,32,56,5,1,134.37,False,False,"{'wickets': 4, 'runs': 105}",14.2,c Harmer b Willey
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,MICT,1,GF Linde,George Linde,5,12,16,0,0,41.66,False,False,"{'wickets': 3, 'runs': 50}",7.4,st Klaasen b Maharaj
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,MICT,1,TH David,Tim David,33,26,42,0,3,126.92,False,False,"{'wickets': 5, 'runs': 115}",15.4,c de Kock b Pretorius
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,MICT,1,OF Smith,Odean Smith,17,10,32,2,1,170.0,False,True,{},,not out
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,MICT,1,D Potgieter,Delano Potgieter,32,17,22,2,3,188.23,False,True,{},,not out
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,Q de Kock,Quinton de Kock,63,41,52,7,3,153.65,True,False,"{'wickets': 2, 'runs': 98}",11.4,c Jansen b David
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,BR McDermott,Ben McDermott,5,7,19,1,0,71.42,False,False,"{'wickets': 1, 'runs': 33}",4.2,c Hendricks b Jansen
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,MP Breetzke,Matthew Breetzke,48,39,79,5,1,123.07,False,True,{},,not out
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,KMA Paul,Keemo Paul,31,18,26,4,1,172.22,False,False,"{'wickets': 3, 'runs': 146}",16.3,c David b Rabada
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,H Klaasen,Heinrich Klaasen,0,2,3,0,0,0.0,False,False,"{'wickets': 4, 'runs': 146}",16.5,c Brevis b Rabada
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,PWA Mulder,Wiaan Mulder,7,7,12,1,0,100.0,False,False,"{'wickets': 5, 'runs': 159}",18.4,c David b Rabada
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,DJ Willey,David Willey,2,5,8,0,0,40.0,False,True,{},,not out
2023,1343962,JSK v DSG,DSG,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,DSG,1,KR Mayers,Kyle Mayers,28,15,15,2,3,186.66,False,False,"{'wickets': 2, 'runs': 46}",4.2,c du Plooy b Theekshana
