season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2023,1343955,DSG v PC,DSG,PC,"Kingsmead, Durban",Durban,South Africa,DSG,1,GC Viljoen,Hardus Viljoen,2,7,13,0,0,28.57,False,False,"{'wickets': 8, 'runs': 74}",17.1,c Dadswell b Bosch,"tucks him up, forcing Viljoen into scooping one high to midwicket. That got much more elevation than it did distance, and <strong>the catch is completed comfortably by Dadswell in the deep</strong>",
2023,1343955,DSG v PC,DSG,PC,"Kingsmead, Durban",Durban,South Africa,DSG,1,P Subrayen,Prenelan Subrayen,0,1,3,0,0,0.00,False,False,"{'wickets': 9, 'runs': 74}",17.2,lbw b Bosch,"<strong>it's two in two!</strong> That was a slower delivery that Subrayen played down the wrong line to. It struck him on the pad and the umpire gave it straightaway. Might be sliding down leg, though. Hawkeye tells us that it is just clipping, so <strong>the out decision stands!</strong>",
2023,1343955,DSG v PC,DSG,PC,"Kingsmead, Durban",Durban,South Africa,DSG,1,RJW Topley,Reece Topley,5,3,6,1,0,166.66,False,True,{},,not out,,
2023,1343955,DSG v PC,DSG,PC,"Kingsmead, Durban",Durban,South Africa,PC,2,PD Salt,Phil Salt,0,1,2,0,0,0.00,False,False,"{'wickets': 1, 'runs': 0}",0.1,c Klaasen b Mayers,"long on and deep square leg the two outfielders. Mayers goes full just outside off and Salt looks to hit it over mid off. <B>Uh oh, toe-ended to mid off! That's a first baller</b>",
2023,1343955,DSG v PC,DSG,PC,"Kingsmead, Durban",Durban,South Africa,PC,2,WG Jacks,Will Jacks,56,25,34,5,4,224.00,False,False,"{'wickets': 2, 'runs': 78}",6.6,c Subrayen b Maharaj,"it was there for the finishing, but <strong>Jacks holes out this time to cow corner</strong>. Another one short of a length, but Jacks didn't middle one for once. Departs, but not before he's single-handedly made a mockery of this chase",
2023,1343955,DSG v PC,DSG,PC,"Kingsmead, Durban",Durban,South Africa,PC,2,TB de Bruyn,Theunis de Bruyn,21,19,35,4,0,110.52,False,True,{},,not out,,
2023,1343955,DSG v PC,DSG,PC,"Kingsmead, Durban",Durban,South Africa,PC,2,RR Rossouw,Rilee Rossouw,1,1,3,0,0,100.00,False,True,{},,not out,,
2023,1343954,PR v SEC,PR,SEC,"Boland Park, Paarl",Paarl,South Africa,PR,1,JJ Roy,Jason Roy,6,6,16,1,0,100.00,False,False,"{'wickets': 2, 'runs': 18}",2.3, b Markram,"<strong>Cleans him up and Roy's misery continues!</strong> Slow, straight ball, Roy lines up for a massive slog sweep. Is beaten altogether and sees his stumps in a mess. That was not the best of shots to put it mildly and Royals have lost both their openers.",
2023,1343954,PR v SEC,PR,SEC,"Boland Park, Paarl",Paarl,South Africa,PR,1,JC Buttler,Jos Buttler,12,9,11,2,0,133.33,False,False,"{'wickets': 1, 'runs': 14}",1.6,c Carse b Magala,"<strong>Has Carse pulled off a stunner? Oh, he has. Buttler is walking back!</strong> Length ball on middle and leg. Buttler gets across and mistimes his clip again. Once again, it seems the ball will fall in no man's land but Carse springs across, dives to his right and completes a one-handed stunner low to his right.",
2023,1343954,PR v SEC,PR,SEC,"Boland Park, Paarl",Paarl,South Africa,PR,1,WJ Lubbe,Wihan Lubbe,28,21,50,2,1,133.33,False,False,"{'wickets': 3, 'runs': 58}",7.4, b Carse,"<strong>Drags it on and Carse celebrates!</strong> Another skiddy back of a length ball outside off. That kept a bit low as well as Lubbe looking for a big pull shot, can only chop it back onto his stumps. Just as Royals were crawling back into the game, Sunrisers strike again.",
2023,1343954,PR v SEC,PR,SEC,"Boland Park, Paarl",Paarl,South Africa,PR,1,C Bosch,Corbin Bosch,20,29,25,0,0,68.96,False,False,"{'wickets': 6, 'runs': 92}",14.4,c Jansen b van der Merwe,"<B> Goes high, very high in the air and Jansen gobbles it up! </b> Tossed up just a touch outside off. Bosch goes for a wild slog, but does not get under it. Gets a big top-edge and Jansen at deep midwicket catches it comfortably, reverse-cupped.",
2023,1343954,PR v SEC,PR,SEC,"Boland Park, Paarl",Paarl,South Africa,PR,1,EJG Morgan,Eoin Morgan,2,5,10,0,0,40.00,False,False,"{'wickets': 4, 'runs': 62}",9.2,c Jansen b Carse,"<strong>Falls to the pull, and Royals slip further!</strong> Banged in short, Morgan looks for a hook, but has no timing on it. Probably got it off the high part of his bat and Jansen, at deep midwicket, takes a comfortable catch. The sun was right in his eye, but he did not care.",
2023,1343954,PR v SEC,PR,SEC,"Boland Park, Paarl",Paarl,South Africa,PR,1,DA Miller,David Miller,10,9,11,1,0,111.11,True,False,"{'wickets': 5, 'runs': 81}",12.2,c Cox b van der Merwe,"<strong>Oh, dear! Miller couldn't have picked out long off any better!</strong> And, Van der Merwe strikes again. Tossed up on off, he was looking to loft it inside out. But gets beaten in the flight and by the slowness of the Paarl surface. He mistimes it straight down the throat of Cox. Miller departs and Royals are firmly behind the eight-ball.",
2023,1343954,PR v SEC,PR,SEC,"Boland Park, Paarl",Paarl,South Africa,PR,1,E Jones,Evan Jones,11,11,14,0,0,100.00,False,False,"{'wickets': 7, 'runs': 96}",15.5,c Cox b Markram,"<strong>Two for Markram. He can't put a foot wrong today!</strong> Fired in on leg stump. Jones comes down the track, gives himself room and swings it away. But he is nowhere near it and ends up mistiming it. The ball goes very high into the sky and deep midwicket fielder catches it easily.",
2023,1343954,PR v SEC,PR,SEC,"Boland Park, Paarl",Paarl,South Africa,PR,1,BC Fortuin,Bjorn Fortuin,14,17,27,1,0,82.35,False,True,{},,not out,,
2023,1343954,PR v SEC,PR,SEC,"Boland Park, Paarl",Paarl,South Africa,PR,1,Codi Yusuf,Codi Yusuf,12,13,23,0,0,92.30,False,True,{},,not out,,
2023,1343954,PR v SEC,PR,SEC,"Boland Park, Paarl",Paarl,South Africa,SEC,2,AM Rossington,Adam Rossington,20,12,17,4,0,166.66,False,False,"{'wickets': 1, 'runs': 35}",3.4, b Ngidi,"<b>dragged on, Ngidi gets one!</b> Slower ball, Rossington hauls across the line and thick-edges into his off pole. Beautifully bowled, the batter throws back his head to signal that he's been done. Rossington trudges off, Sunrisers lose their first",
2023,1343954,PR v SEC,PR,SEC,"Boland Park, Paarl",Paarl,South Africa,SEC,2,J Hermann,Jordan Hermann,43,39,61,3,2,110.25,False,False,"{'wickets': 4, 'runs': 93}",12.4,c Shamsi b Fortuin,"<b>sliced to backward point, Fortuin has another!</b>  Pushed full and wide of the left-hander and he throws the hands, but can only skew his connection towards the man on the edge of the ring for a low catch. Sunrisers have lost both set batters in the space of four balls!",
2023,1343954,PR v SEC,PR,SEC,"Boland Park, Paarl",Paarl,South Africa,SEC,2,SJ Erwee,Sarel Erwee,0,1,2,0,0,0.00,False,False,"{'wickets': 2, 'runs': 35}",3.5, b Ngidi,<b>castled! Two in two for Ngidi!</b> Things are going Royals' way now... Perfectly bowled cutter from round the wicket and Erwee is left groping at thin air. Fired in with a flick of the fingers and it <i>just</i> holds its line enough to beat his forward prod and topple off stump. Pearler,
2023,1343954,PR v SEC,PR,SEC,"Boland Park, Paarl",Paarl,South Africa,SEC,2,AK Markram,Aiden Markram,23,23,40,1,1,100.00,True,False,"{'wickets': 3, 'runs': 92}",12.1, b Fortuin,"<b>done in by a shooter!</b> Speared into the pitch and Markram was back, and comprehensively beaten as the ball skidded on low into middle stump. Have Royals given themselves a glimmer of hope?",
2023,1343954,PR v SEC,PR,SEC,"Boland Park, Paarl",Paarl,South Africa,SEC,2,T Stubbs,Tristan Stubbs,18,12,29,0,1,150.00,False,True,{},,not out,,
2023,1343954,PR v SEC,PR,SEC,"Boland Park, Paarl",Paarl,South Africa,SEC,2,JM Cox,Jordan Cox,0,1,2,0,0,0.00,False,False,"{'wickets': 5, 'runs': 93}",12.5, b Fortuin,"<b>dragged on first ball!</b> Cox is back in his box and Royals are still scrapping in this contest. Length ball outside off and he's slightly cramped as he attempts to cut, a fat bottom edge cannoning into the base of off stump. And now Fortuin is on a hat-trick!",
2023,1343954,PR v SEC,PR,SEC,"Boland Park, Paarl",Paarl,South Africa,SEC,2,M Jansen,Marco Jansen,21,22,25,1,1,95.45,False,True,{},,not out,,
2023,1343953,PC v JSK,JSK,PC,"SuperSport Park, Centurion",Centurion,South Africa,JSK,1,RR Hendricks,Reeza Hendricks,0,1,2,0,0,0.00,False,False,"{'wickets': 1, 'runs': 0}",0.1,c &dagger;Salt b Bosch,"<strong>gone first ball, oh my word!</strong> Back of a length delivery outside off stump that leaves the batter very late. Hendricks has a nibble at it without any foot movement and feathers it through to the keeper. What a start this is for the Capitals!",
2023,1343953,PC v JSK,JSK,PC,"SuperSport Park, Centurion",Centurion,South Africa,JSK,1,F du Plessis,Faf du Plessis,51,22,33,9,2,231.81,True,False,"{'wickets': 3, 'runs': 70}",6.1,c &dagger;Salt b Neesham,<strong>and Neesham answers the Capitals' clarion call!</strong> Length delivery outside off stump that might have just moved away a shade. du Plessis has a waft at it without much foot movement and gets a thick outside edge that is snaffled up by Salt!,
2023,1343953,PC v JSK,JSK,PC,"SuperSport Park, Centurion",Centurion,South Africa,JSK,1,JL du Plooy,Leus du Plooy,14,12,20,1,1,116.66,False,False,"{'wickets': 2, 'runs': 53}",4.1,c Parnell b Pretorius,"<strong>du Plooy bites the dust!</strong> Back of a length delivery on middle and off stump that gets onto du Plooy a lot quicker than he expects. He advances and has a hack across the line, only managing a tame splice to mid on in the process!",
2023,1343953,PC v JSK,JSK,PC,"SuperSport Park, Centurion",Centurion,South Africa,JSK,1,K Verreynne,Kyle Verreynne,3,6,19,0,0,50.00,False,False,"{'wickets': 5, 'runs': 74}",7.3, b Nortje,"<strong>chops it on!</strong> Back of a length delivery outside off stump. Verreynne looks to force it through the off side but his cut stroke lacks conviction, and footwork. In the end, he drags it onto off stump, and the Capitals are now firmly in the ascendancy!",
2023,1343953,PC v JSK,JSK,PC,"SuperSport Park, Centurion",Centurion,South Africa,JSK,1,L Gregory,Lewis Gregory,0,2,3,0,0,0.00,False,False,"{'wickets': 4, 'runs': 70}",6.3,c &dagger;Salt b Neesham,"<strong>two in the over! Neesham is on fire!</strong> Not quite a picture-book dismissal but Neesham will not mind. Angled down the leg side and all Gregory has to do is tickle it past the keeper. Instead, he helps it off the face of the bat towards Salt, who flies to his left and completes a smart catch!",
2023,1343953,PC v JSK,JSK,PC,"SuperSport Park, Centurion",Centurion,South Africa,JSK,1,D Ferreira,Donovan Ferreira,17,13,25,1,1,130.76,False,False,"{'wickets': 8, 'runs': 90}",10.6, b Rashid,"<strong>cleans up Ferreira with a beauty!</strong> Flighted beautifully on a length on middle and off stump. Ferreira's eyes light up and he looks to tonk that into next week. However, he does not quite gauge the flight properly and is nowhere near the pitch of the ball. It spins past the bat and then pegs back off stump! The Super Kings are EIGHT DOWN now!",
2023,1343953,PC v JSK,JSK,PC,"SuperSport Park, Centurion",Centurion,South Africa,JSK,1,R Shepherd,Romario Shepherd,2,7,8,0,0,28.57,False,False,"{'wickets': 6, 'runs': 77}",8.6,c Nortje b Neesham,"<strong>miscued and Nortje pouches it at third man!</strong> Full and angled into the batter on middle and off stump. Shepherd has an ugly swipe across the line and gets a massive leading edge that arrows towards third man. Nortje races in off the fence, slides forward and completes the catch!",
2023,1343953,PC v JSK,JSK,PC,"SuperSport Park, Centurion",Centurion,South Africa,JSK,1,G Coetzee,Gerald Coetzee,0,2,4,0,0,0.00,False,False,"{'wickets': 7, 'runs': 78}",9.4,c &amp; b Nortje,"<strong>soft dismissal, oh dear!</strong> Slower delivery on a length on middle and leg stump. Coetzee has no clue about this one and it also seems to stop in the surface considerably. Coetzee dangles his bat and pops it straight back to the bowler!",
2023,1343953,PC v JSK,JSK,PC,"SuperSport Park, Centurion",Centurion,South Africa,JSK,1,AS Joseph,Alzarri Joseph,5,5,12,1,0,100.00,False,False,"{'wickets': 9, 'runs': 96}",11.4,c Neesham b Nortje,"<strong>oh, what a catch! Stop the press, I simply cannot believe that!</strong> Slower delivery on a full length outside off stump. Joseph throws his hands at it and slices it towards backward point. For the longest time, it seems as if the ball is going to evade Neesham at backward point. Well, until he decides to channel his inner superhero, soar to his left and pluck it out of thin air, one-handed! No adjective can ever do justice to that catch!",
2023,1343953,PC v JSK,JSK,PC,"SuperSport Park, Centurion",Centurion,South Africa,JSK,1,AM Phangiso,Aaron Phangiso,19,10,24,1,2,190.00,False,True,{},,not out,,
2023,1343953,PC v JSK,JSK,PC,"SuperSport Park, Centurion",Centurion,South Africa,JSK,1,N Burger,Nandre Burger,2,16,21,0,0,12.50,False,False,"{'wickets': 10, 'runs': 122}",15.4,c Jacks b Rashid,"<strong>that will be that for the innings!</strong> Googly flighted on a full length on middle and off stump. Burger looks to go inside out but is not to the pitch of the ball. In the end, he chips it straight to short extra cover",
2023,1343953,PC v JSK,JSK,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,PD Salt,Phil Salt,52,30,64,6,1,173.33,False,True,{},,not out,,
2023,1343953,PC v JSK,JSK,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,WG Jacks,Will Jacks,34,16,19,4,2,212.50,False,False,"{'wickets': 1, 'runs': 46}",3.4,c du Plooy b Burger,<strong>straight to deep point!</strong> Full delivery on middle and off stump. Jacks backs away and looks to carve it over deep point. He gets decent contact but can't elevate it enough to beat the sweeper at deep point. Fairly regulation catch for du Plooy and the Super Kings have the wicket they were after!,
2023,1343953,PC v JSK,JSK,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,TB de Bruyn,Theunis de Bruyn,0,2,4,0,0,0.00,False,False,"{'wickets': 2, 'runs': 46}",4.1,run out (Joseph),"<strong>oh dear, what has happened here?!</strong> Full delivery just outside off stump. Salt smacks it straight back to the bowler, who gets his boot in the way and somehow manages to deflect it onto the stumps at the bowler's end, with de Bruyn well out of his crease! What a strange dismissal, and the Super Kings suddenly have two in quick succession!",
2023,1343953,PC v JSK,JSK,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,RR Rossouw,Rilee Rossouw,11,7,11,1,1,157.14,False,False,"{'wickets': 3, 'runs': 70}",5.6, b Coetzee,"<strong>knocks him over!</strong> Full delivery on middle stump that might have shaped into the batter just a shade. Rossouw continues swinging but this time, does not quite pick the line or the length correctly. The ball breezes past the bat and pegs back middle stump!",
2023,1343953,PC v JSK,JSK,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,S Dadswell,Shane Dadswell,18,22,29,2,0,81.81,False,False,"{'wickets': 4, 'runs': 121}",12.4,c Shepherd b Gregory,"<strong>holes out to deep point!</strong> Short, wide and that deserved to be punished. Instead, Dadswell swings too hard at it and ends up slicing it straight down deep point's throat. That might have been a change-up too, and the way Dadswell played it, he might not have picked it up. Nevertheless, a consolatory wicket for the Super Kings!",
2023,1343953,PC v JSK,JSK,PC,"SuperSport Park, Centurion",Centurion,South Africa,PC,2,JDS Neesham,James Neesham,1,1,2,0,0,100.00,False,True,{},,not out,,
2023,1343952,MICT v SEC,MICT,SEC,"Newlands, Cape Town",Cape Town,South Africa,MICT,1,D Brevis,Dewald Brevis,6,8,9,0,0,75.00,False,False,"{'wickets': 1, 'runs': 7}",1.4,c Smuts b Magala,"<strong>loose shot from Brevis, and it gets his outside edge to first slip</strong>. Wild drive with a straight bat to a ball that was nipping away, giving Smuts a simple catch. Good work from Magala, and MICT's teenage star departs",
2023,1343952,MICT v SEC,MICT,SEC,"Newlands, Cape Town",Cape Town,South Africa,MICT,1,RD Rickelton,Ryan Rickelton,46,36,59,4,1,127.77,False,False,"{'wickets': 2, 'runs': 109}",13.1,c van der Merwe b Baartman,"Slot ball is whipped, <strong>vd Merwe slides in from deep midwicket</strong>. Takes it smartly, sliding on his knees, took it fingers pointing up. Tumbled back on his head and almost did a headstand for a second.",
2023,1343952,MICT v SEC,MICT,SEC,"Newlands, Cape Town",Cape Town,South Africa,MICT,1,G Roelofsen,Grant Roelofsen,56,36,53,7,2,155.55,False,False,"{'wickets': 3, 'runs': 110}",13.4,c Cox b Baartman,"<strong>Another slot ball induces a catch at deep midwicket</strong>. On middle, Roelofsen whips it with his back leg going up as he made contact. Didn't connect well, Cox ran in from the deep and took it on the move, low down in front. Excellent catch, lobbed it up casually as he glided back onto his feet. Two set batters out in the over with two balls to go.",
2023,1343952,MICT v SEC,MICT,SEC,"Newlands, Cape Town",Cape Town,South Africa,MICT,1,GF Linde,George Linde,8,8,11,1,0,100.00,False,False,"{'wickets': 4, 'runs': 121}",15.1,c &amp; b van der Merwe,"<strong>Supreme reflexes help vd Merwe pluck a caught and bowled.</strong> Was shortish just outside off, Linde was cramped for room. He tried to flat bat it, didn't connect well but was going relatively quickly. Roelof swiftly stepped to his right, bent, kept his fingers up and mitted it.",
2023,1343952,MICT v SEC,MICT,SEC,"Newlands, Cape Town",Cape Town,South Africa,MICT,1,HE van der Dussen,Rassie van der Dussen,4,5,14,0,0,80.00,False,False,"{'wickets': 6, 'runs': 123}",16.1, b Markram,"<strong>Sweep beaten, stumps hit</strong>. Was around a length, didn't turn. May have kept a bit low, vd Dussen was in his crease but not in line. He missed and it hit middle and off, to Markram's delight.",
2023,1343952,MICT v SEC,MICT,SEC,"Newlands, Cape Town",Cape Town,South Africa,MICT,1,SM Curran,Sam Curran,0,1,3,0,0,0.00,False,False,"{'wickets': 5, 'runs': 121}",15.2,c Markram b van der Merwe,"<strong>Holed out to long-on. Curran out for a golden duck</strong>. He charged down, tried to whack the flick as hard as he could. Went flat and Markram took it comfortably.",
2023,1343952,MICT v SEC,MICT,SEC,"Newlands, Cape Town",Cape Town,South Africa,MICT,1,D Potgieter,Delano Potgieter,21,13,23,1,2,161.53,False,True,{},,not out,,
2023,1343952,MICT v SEC,MICT,SEC,"Newlands, Cape Town",Cape Town,South Africa,MICT,1,OF Smith,Odean Smith,25,13,19,3,1,192.30,False,True,{},,not out,,
2023,1343952,MICT v SEC,MICT,SEC,"Newlands, Cape Town",Cape Town,South Africa,SEC,2,AM Rossington,Adam Rossington,11,10,-,1,0,110.00,False,False,"{'wickets': 2, 'runs': 35}",3.1,c Linde b Archer,"slower ball, and <strong>Rossington holed out to midwicket!</strong> Just couldn't quite time it and it's a comfortable catch",
2023,1343952,MICT v SEC,MICT,SEC,"Newlands, Cape Town",Cape Town,South Africa,SEC,2,JT Smuts,JJ Smuts,4,2,-,1,0,200.00,False,False,"{'wickets': 1, 'runs': 14}",1.2,run out (Archer),"little nudge and they run through for one, <strong>but a beautiful pick up and throw from Archer</strong>. Direct hit, and Smuts is gone. What a scintillating bit of fielding that is",
2023,1343952,MICT v SEC,MICT,SEC,"Newlands, Cape Town",Cape Town,South Africa,SEC,2,SJ Erwee,Sarel Erwee,19,14,-,3,0,135.71,False,False,"{'wickets': 3, 'runs': 40}",4.6,lbw b Rabada,"rapped on the pads, angling in. That's very, very straight, and the umpire has no hesitation in raising the finger. Rabada strikes in the first over",
2023,1343952,MICT v SEC,MICT,SEC,"Newlands, Cape Town",Cape Town,South Africa,SEC,2,AK Markram,Aiden Markram,12,14,-,1,0,85.71,True,False,"{'wickets': 4, 'runs': 57}",8.1, b Rashid Khan,"<strong>Rashid Khan strikes first ball</strong>. Kevin Pietersen on commentary had been wondering why he wasn't in the attack. He bowls a quick yorker that beats Markram in the flight, and <strong>MICT are well on top now</strong>",
2023,1343952,MICT v SEC,MICT,SEC,"Newlands, Cape Town",Cape Town,South Africa,SEC,2,T Stubbs,Tristan Stubbs,28,21,-,0,3,133.33,False,False,"{'wickets': 5, 'runs': 91}",12.1,c Rickelton b Curran,"<strong>Slot ball does it again!</strong> Whipped flat in the air. Rickelton at deep midwicket takes it after a run to the right. Stubbs waited and got a decent chunk, but the timing wasn't good enough to over and the placement couldn't beat the fielder.",
2023,1343952,MICT v SEC,MICT,SEC,"Newlands, Cape Town",Cape Town,South Africa,SEC,2,JM Cox,Jordan Cox,13,18,-,0,0,72.22,False,False,"{'wickets': 6, 'runs': 101}",14.1,run out (Smith),"<strong>Direct hit, sent to the third umpire for a run-out check</strong>. Cox's bat is hovering low in the air despite being over the crease. A bit casual, the noise in the crowd gradually increase. <strong>Out it is</strong>. Bonus wicket for MI Cape Town. Jansen dropped the length ball behind square on the off side, quick throw and a bit of indifferent running by Cox, did not drag the bat in which costs him. Ball goes right up off the back of the bat after hitting the stumps. Excellent pick up on the move by Odean from short third, replays confirm, all in one motion.",
2023,1343952,MICT v SEC,MICT,SEC,"Newlands, Cape Town",Cape Town,South Africa,SEC,2,M Jansen,Marco Jansen,66,27,-,3,7,244.44,False,False,"{'wickets': 8, 'runs': 168}",18.6, b Rabada,"<strong>Slower one knocks over Jansen!</strong> In the slot, at the stumps. Jansen's eyes lit up, went back in the crease and tried to slog it over midwicket. Misses. He's annoyed as he walks back but he's lit up the stadium in sunshine. He's toppled sense to deliver a special innings that can delight technicians and innovators alike. Leaves with four needed off six.",
2023,1343952,MICT v SEC,MICT,SEC,"Newlands, Cape Town",Cape Town,South Africa,SEC,2,BA Carse,Brydon Carse,5,8,-,0,0,62.50,False,False,"{'wickets': 7, 'runs': 154}",18.1,c Archer b Rabada,"<strong>Pulled in the air, Archer runs across at deep midwicket, takes it!</strong> Slower one into the wicket, Carse cleared his front leg and looked to hit it as hard as possible. Got it off the edge, went up. Archer charged to his right and took it with a slide",
2023,1343952,MICT v SEC,MICT,SEC,"Newlands, Cape Town",Cape Town,South Africa,SEC,2,RE van der Merwe,Roelof van der Merwe,4,3,-,0,0,133.33,False,True,{},,not out,,
2023,1343952,MICT v SEC,MICT,SEC,"Newlands, Cape Town",Cape Town,South Africa,SEC,2,SSB Magala,Sisanda Magala,0,2,-,0,0,0.00,False,True,{},,not out,,
2023,1343951,JSK v PC,JSK,PC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,RR Hendricks,Reeza Hendricks,45,50,73,4,1,90.00,False,False,"{'wickets': 2, 'runs': 118}",15.6,c Pretorius b Nortje,"<strong>Hendricks perishes!</strong> Dug into the track on middle and leg stump, and this one climbs onto Hendricks a lot quicker than he expects. He has an ugly hack at it and gets a tame top edge that lobs towards fine leg. Pretorius does the rest and cuts short Hendricks' slightly troubled vigil for the day!",
2023,1343951,JSK v PC,JSK,PC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,F du Plessis,Faf du Plessis,27,16,34,5,0,168.75,True,False,"{'wickets': 1, 'runs': 45}",7.1,c Jacks b Nortje,"<strong>du Plessis bites the dust!</strong> Back of a length delivery outside off stump that bounces a touch extra and gets big on du Plessis. He looks to carve it over extra cover but does not quite get the control or the contact he wants. In the end, he splices it towards deep cover point, where Jacks does the rest!",
2023,1343951,JSK v PC,JSK,PC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,JL du Plooy,Leus du Plooy,75,40,63,7,5,187.50,False,True,{},,not out,,
2023,1343951,JSK v PC,JSK,PC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,D Ferreira,Donovan Ferreira,3,7,13,0,0,42.85,False,False,"{'wickets': 3, 'runs': 137}",18.1,c Neesham b Parnell,"<strong>holes out to long on!</strong> Banged into the track, and angled across the batter. Ferreira tries to muscle it over long on but he is always working against the angle. He slices it towards long on, where Neesham settles himself under the high ball and sends Ferreira on his way!",
2023,1343951,JSK v PC,JSK,PC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,R Shepherd,Romario Shepherd,1,2,6,0,0,50.00,False,False,"{'wickets': 4, 'runs': 158}",19.1,c &amp; b Bosch,slower delivery on a length on leg stump. Shepherd has a massive mow across the line but is too early into the stroke. He gets plenty of height but not enough distance as Bosch runs back and completes the catch!,
2023,1343951,JSK v PC,JSK,PC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,BS Makhanya,Sibonelo Makhanya,4,2,3,1,0,200.00,False,False,"{'wickets': 5, 'runs': 162}",19.3,c Parnell b Bosch,"length delivery angled into the batter on leg stump. Makhanya looks to go inside out but again, gets too much underneath the ball. He spoons it towards extra cover, where Parnell does the rest! du Plooy is still off strike!",
2023,1343951,JSK v PC,JSK,PC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,G Coetzee,Gerald Coetzee,0,1,2,0,0,0.00,False,False,"{'wickets': 6, 'runs': 162}",19.4,c Jacks b Bosch,"<strong>oh my goodness! What a catch that is!</strong> Low full toss on off stump. Coetzee sits back in his crease and whips it towards deep mid wicket. Jacks runs around nonchalantly on the fence, flings out his right palm and plucks it out of thin air! He then tiptoes around the fence to ensure he does not step on the ropes too! Simply stunning!",
2023,1343951,JSK v PC,JSK,PC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,JSK,1,K Verreynne,Kyle Verreynne,6,2,2,1,0,300.00,False,True,{},,not out,,
2023,1343951,JSK v PC,JSK,PC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,PC,2,PD Salt,Phil Salt,29,15,38,4,1,193.33,False,False,"{'wickets': 3, 'runs': 59}",6.3,c Shepherd b Phangiso,"<strong>in the air, and taken!</strong> Back of a length delivery outside off stump that sticks in the surface and spins away a touch. Salt gives himself room and looks to go inside out. The sluggishness off the surface, though, means that he slices it straight to deep cover point",
2023,1343951,JSK v PC,JSK,PC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,PC,2,WG Jacks,Will Jacks,16,13,19,3,0,123.07,False,False,"{'wickets': 1, 'runs': 30}",3.1, b Joseph,"<strong>and he sends Jacks' off stump cartwheeling! </strong> Full and darted into off stump. Jacks tries to get a little too cute and looks for the scoop again. This time, though, he is late on the stroke and the ball goes past the bat before sending off stump flying out of the ground!",
2023,1343951,JSK v PC,JSK,PC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,PC,2,RR Rossouw,Rilee Rossouw,0,1,2,0,0,0.00,False,False,"{'wickets': 2, 'runs': 30}",3.2,c &dagger;Verreynne b Joseph,<strong>two in two for Joseph! The Super Kings are all over the Capitals like a rash now!</strong> Length delivery angled across the batter outside off stump. Rossouw has a very loose waft at it and only manages to feather it through to the keeper. The Capitals are in a spot of bother now!,
2023,1343951,JSK v PC,JSK,PC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,PC,2,TB de Bruyn,Theunis de Bruyn,18,19,30,2,0,94.73,False,False,"{'wickets': 4, 'runs': 72}",8.6,lbw b Phangiso,"<strong>huge appeal, and given! </strong> Very full delivery on leg stump. de Bruyn falls over a touch and then plays all around it. The ball strikes de Bruyn on the pads and on first glance, it looks as if it might have been sliding down leg. The umpire, though, does not think so! de Bruyn, understandably, wants to have another look! <strong>Nothing on Ultra Edge and Ball Tracking shows that the ball would have just clipped leg stump! Umpire's Call and de Bruyn has to walk back! </strong>",
2023,1343951,JSK v PC,JSK,PC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,PC,2,S Dadswell,Shane Dadswell,22,13,25,2,1,169.23,False,False,"{'wickets': 5, 'runs': 93}",11.1, b Phangiso,"<strong>cleans him up! And it is that man Phangiso again!</strong> Full delivery that slides into the batter on middle and leg stump. The ball continues with the arm, and skids through just enough to go past Dadswell's massive swing and crash into the stumps!",
2023,1343951,JSK v PC,JSK,PC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,PC,2,JDS Neesham,James Neesham,24,16,22,0,3,150.00,False,False,"{'wickets': 6, 'runs': 116}",13.4, b Phangiso,"<strong>and Phangiso now knocks Neesham over! Oh my word!</strong> Slowed up a touch on a length on leg stump. This one just grips in the surface enough and spins back into Neesham. He has another slog across the line but this time, he misses. He hears the death rattle soon after, and the Super Kings are right back in this contest!",
